A1,A2,voto,valor
BONILLA SALCEDO VIVIANA,PLAZA CASTILLO LENIN,SI,1
BONILLA SALCEDO VIVIANA,POMA HERRERA YOFRE MARTÍN,SI,1
BONILLA SALCEDO VIVIANA,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
BONILLA SALCEDO VIVIANA,QUIJIJE DELGADO LUIS RAFAEL,SI,1
BONILLA SALCEDO VIVIANA,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
BONILLA SALCEDO VIVIANA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
BONILLA SALCEDO VIVIANA,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI,1
BONILLA SALCEDO VIVIANA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
BONILLA SALCEDO VIVIANA,SALGADO ANDRADE SILVIA BETZABETH,SI,1
BONILLA SALCEDO VIVIANA,SAMANIEGO MAIGUA FRANKLIN OMAR,SI,1
BONILLA SALCEDO VIVIANA,SÁNCHEZ REYES MONTGOMERY,SI,1
BONILLA SALCEDO VIVIANA,ALEMÁN MARMOL MÓNICA ROCÍO,SI,1
BONILLA SALCEDO VIVIANA,SOLIZ CARRIÓN DORIS JOSEFINA,SI,1
BONILLA SALCEDO VIVIANA,VALLE PINARGOTE BAIRON LEONARDO,SI,1
BONILLA SALCEDO VIVIANA,VELIN CORTÉS JUAN PABLO,SI,1
BONILLA SALCEDO VIVIANA,VERA FLORES WENDY VANESSA,SI,1
BONILLA SALCEDO VIVIANA,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
BONILLA SALCEDO VIVIANA,VILLALVA MIRANDA LIRA DE LA PAZ,SI,1
BONILLA SALCEDO VIVIANA,VITERI GUALINGA CARLOS ELOY,SI,1
BONILLA SALCEDO VIVIANA,YAR ARAUJO JUAN CARLOS,SI,1
BONILLA SALCEDO VIVIANA,YUNDA MACHADO JORGE HOMERO,SI,1
BONILLA SALCEDO VIVIANA,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
BONILLA SALCEDO VIVIANA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
BONILLA SALCEDO VIVIANA,AZUERO RODAS ELISEO ALEXIS,SI,1
BONILLA SALCEDO VIVIANA,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
BONILLA SALCEDO VIVIANA,ZAMBRANO VALLE EDUARDO MAURICIO,SI,1
BONILLA SALCEDO VIVIANA,ZAMBRANO VERA MARIANO,SI,1
BONILLA SALCEDO VIVIANA,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
BONILLA SALCEDO VIVIANA,ALARCÓN GUILLÍN FREDY OSCAR,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CADENA VÉLEZ KARLA GABRIELA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CALLE VERZOZI HERMUY,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CAMBALA MONTECE CARLOS ALBERTO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CÁRDENAS ESPINOZA JUAN JORGE,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CARRIÓN CEVALLOS MARÍA JOSÉ,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CARVAJAL AGUIRRE MIGUEL ÁNGEL,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CERDA MIRANDA GABRIELA PAMELA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CHALÁ CRUZ JOSÉ FRANKLIN,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,COROZO AYOVÍ JORGE WILBER,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CUESTA RÍOS LIUBA ELISA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CUESTA SANTANA ESTHER ADELINA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,DOUMET CHEDRAUI MICHEL ANDRÉS,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,DURÁN AGUILAR LILIANA ELIZABETH,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ESPÍN REYES EUGENIA SOFÍA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ESPINOSA ANDRADE AUGUSTO XAVIER,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,FLOR GIL BRENDA AZUCENA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GARCÍA GAIBOR CARMEN MERCEDES,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GARCÍA POZO DIEGO OSWALDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GARZÓN RICAURTE WILLIAM ANTONIO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,HOLGUÍN NARANJO MARCELA PRISCILA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,LITARDO CAICEDO CÉSAR ERNESTO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,LLORET VALDIVIESO JUAN CRISTÓBAL,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,MARÍN AGUIRRE ANA BELÉN,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,MELO GARZÓN ESTEBAN ANDRÉS,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,MENDOZA ARÉVALO DANIEL ISAAC,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,MUÑOZ LÓPEZ CHRISTIAN PABEL,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,NARANJO ALVARADO PRISCILA AMAPOLA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,OCHOA MORANTE MANUEL ALFREDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ORELLANA ROMÁN ROSA GINA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,PALACIOS VELÁSQUEZ SONIA LUCRECIA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,PEÑA PACHECO XIMENA DEL ROCÍO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,PLAZA CASTILLO LENIN,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,POMA HERRERA YOFRE MARTÍN,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,QUIJIJE DELGADO LUIS RAFAEL,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,SALGADO ANDRADE SILVIA BETZABETH,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,SAMANIEGO MAIGUA FRANKLIN OMAR,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,SÁNCHEZ REYES MONTGOMERY,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ALEMÁN MARMOL MÓNICA ROCÍO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,SOLIZ CARRIÓN DORIS JOSEFINA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,VALLE PINARGOTE BAIRON LEONARDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,VELIN CORTÉS JUAN PABLO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,VERA FLORES WENDY VANESSA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,VILLALVA MIRANDA LIRA DE LA PAZ,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,VITERI GUALINGA CARLOS ELOY,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,YAR ARAUJO JUAN CARLOS,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,YUNDA MACHADO JORGE HOMERO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,AZUERO RODAS ELISEO ALEXIS,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ZAMBRANO VALLE EDUARDO MAURICIO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ZAMBRANO VERA MARIANO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ALARCÓN GUILLÍN FREDY OSCAR,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CADENA VÉLEZ KARLA GABRIELA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CALLE VERZOZI HERMUY,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CAMBALA MONTECE CARLOS ALBERTO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CÁRDENAS ESPINOZA JUAN JORGE,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CARRIÓN CEVALLOS MARÍA JOSÉ,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CARVAJAL AGUIRRE MIGUEL ÁNGEL,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CERDA MIRANDA GABRIELA PAMELA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CHALÁ CRUZ JOSÉ FRANKLIN,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,COROZO AYOVÍ JORGE WILBER,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CUESTA RÍOS LIUBA ELISA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CUESTA SANTANA ESTHER ADELINA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,DOUMET CHEDRAUI MICHEL ANDRÉS,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,DURÁN AGUILAR LILIANA ELIZABETH,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ESPÍN REYES EUGENIA SOFÍA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ESPINOSA ANDRADE AUGUSTO XAVIER,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,FLOR GIL BRENDA AZUCENA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,GARCÍA GAIBOR CARMEN MERCEDES,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,GARCÍA POZO DIEGO OSWALDO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,GARZÓN RICAURTE WILLIAM ANTONIO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,HOLGUÍN NARANJO MARCELA PRISCILA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,LITARDO CAICEDO CÉSAR ERNESTO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,LLORET VALDIVIESO JUAN CRISTÓBAL,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,MARÍN AGUIRRE ANA BELÉN,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,MELO GARZÓN ESTEBAN ANDRÉS,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,MENDOZA ARÉVALO DANIEL ISAAC,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,MUÑOZ LÓPEZ CHRISTIAN PABEL,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,NARANJO ALVARADO PRISCILA AMAPOLA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,OCHOA MORANTE MANUEL ALFREDO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ORELLANA ROMÁN ROSA GINA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,PALACIOS VELÁSQUEZ SONIA LUCRECIA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,PEÑA PACHECO XIMENA DEL ROCÍO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,PLAZA CASTILLO LENIN,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,POMA HERRERA YOFRE MARTÍN,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,QUIJIJE DELGADO LUIS RAFAEL,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SALGADO ANDRADE SILVIA BETZABETH,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SAMANIEGO MAIGUA FRANKLIN OMAR,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SÁNCHEZ REYES MONTGOMERY,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ALEMÁN MARMOL MÓNICA ROCÍO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,SOLIZ CARRIÓN DORIS JOSEFINA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,VALLE PINARGOTE BAIRON LEONARDO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,VELIN CORTÉS JUAN PABLO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,VERA FLORES WENDY VANESSA,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,VILLALVA MIRANDA LIRA DE LA PAZ,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,VITERI GUALINGA CARLOS ELOY,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,YAR ARAUJO JUAN CARLOS,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,YUNDA MACHADO JORGE HOMERO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,AZUERO RODAS ELISEO ALEXIS,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ZAMBRANO VALLE EDUARDO MAURICIO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ZAMBRANO VERA MARIANO,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
BUSTAMANTE MONTEROS RUBÉN ALEJANDRO,ALARCÓN GUILLÍN FREDY OSCAR,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CADENA VÉLEZ KARLA GABRIELA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CALLE VERZOZI HERMUY,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CAMBALA MONTECE CARLOS ALBERTO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CÁRDENAS ESPINOZA JUAN JORGE,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CARRIÓN CEVALLOS MARÍA JOSÉ,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CARVAJAL AGUIRRE MIGUEL ÁNGEL,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CERDA MIRANDA GABRIELA PAMELA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CHALÁ CRUZ JOSÉ FRANKLIN,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,COROZO AYOVÍ JORGE WILBER,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CUESTA RÍOS LIUBA ELISA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CUESTA SANTANA ESTHER ADELINA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,DOUMET CHEDRAUI MICHEL ANDRÉS,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,DURÁN AGUILAR LILIANA ELIZABETH,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ESPÍN REYES EUGENIA SOFÍA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ESPINOSA ANDRADE AUGUSTO XAVIER,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,FLOR GIL BRENDA AZUCENA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,GARCÍA GAIBOR CARMEN MERCEDES,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,GARCÍA POZO DIEGO OSWALDO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,GARZÓN RICAURTE WILLIAM ANTONIO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,HOLGUÍN NARANJO MARCELA PRISCILA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,LITARDO CAICEDO CÉSAR ERNESTO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,LLORET VALDIVIESO JUAN CRISTÓBAL,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,MARÍN AGUIRRE ANA BELÉN,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,MELO GARZÓN ESTEBAN ANDRÉS,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,MENDOZA ARÉVALO DANIEL ISAAC,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,MUÑOZ LÓPEZ CHRISTIAN PABEL,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,NARANJO ALVARADO PRISCILA AMAPOLA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,OCHOA MORANTE MANUEL ALFREDO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ORELLANA ROMÁN ROSA GINA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,PALACIOS VELÁSQUEZ SONIA LUCRECIA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,PEÑA PACHECO XIMENA DEL ROCÍO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,PLAZA CASTILLO LENIN,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,POMA HERRERA YOFRE MARTÍN,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,QUIJIJE DELGADO LUIS RAFAEL,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,SALGADO ANDRADE SILVIA BETZABETH,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,SAMANIEGO MAIGUA FRANKLIN OMAR,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,SÁNCHEZ REYES MONTGOMERY,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ALEMÁN MARMOL MÓNICA ROCÍO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,SOLIZ CARRIÓN DORIS JOSEFINA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,VALLE PINARGOTE BAIRON LEONARDO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,VELIN CORTÉS JUAN PABLO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,VERA FLORES WENDY VANESSA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,VILLALVA MIRANDA LIRA DE LA PAZ,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,VITERI GUALINGA CARLOS ELOY,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,YAR ARAUJO JUAN CARLOS,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,YUNDA MACHADO JORGE HOMERO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,AZUERO RODAS ELISEO ALEXIS,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ZAMBRANO VALLE EDUARDO MAURICIO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ZAMBRANO VERA MARIANO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ALARCÓN GUILLÍN FREDY OSCAR,SI,1
CADENA VÉLEZ KARLA GABRIELA,CALLE VERZOZI HERMUY,SI,1
CADENA VÉLEZ KARLA GABRIELA,CAMBALA MONTECE CARLOS ALBERTO,SI,1
CADENA VÉLEZ KARLA GABRIELA,CÁRDENAS ESPINOZA JUAN JORGE,SI,1
CADENA VÉLEZ KARLA GABRIELA,CARRIÓN CEVALLOS MARÍA JOSÉ,SI,1
CADENA VÉLEZ KARLA GABRIELA,CARVAJAL AGUIRRE MIGUEL ÁNGEL,SI,1
CADENA VÉLEZ KARLA GABRIELA,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
CADENA VÉLEZ KARLA GABRIELA,CERDA MIRANDA GABRIELA PAMELA,SI,1
CADENA VÉLEZ KARLA GABRIELA,CHALÁ CRUZ JOSÉ FRANKLIN,SI,1
CADENA VÉLEZ KARLA GABRIELA,CHÁVEZ BAJAÑA KHARLA DEL ROCÍO,SI,1
CADENA VÉLEZ KARLA GABRIELA,COROZO AYOVÍ JORGE WILBER,SI,1
CADENA VÉLEZ KARLA GABRIELA,CUESTA RÍOS LIUBA ELISA,SI,1
CADENA VÉLEZ KARLA GABRIELA,CUESTA SANTANA ESTHER ADELINA,SI,1
CADENA VÉLEZ KARLA GABRIELA,DOUMET CHEDRAUI MICHEL ANDRÉS,SI,1
CADENA VÉLEZ KARLA GABRIELA,DURÁN AGUILAR LILIANA ELIZABETH,SI,1
CADENA VÉLEZ KARLA GABRIELA,ESPÍN REYES EUGENIA SOFÍA,SI,1
CADENA VÉLEZ KARLA GABRIELA,ESPINOSA ANDRADE AUGUSTO XAVIER,SI,1
CADENA VÉLEZ KARLA GABRIELA,FLOR GIL BRENDA AZUCENA,SI,1
CADENA VÉLEZ KARLA GABRIELA,GARCÍA GAIBOR CARMEN MERCEDES,SI,1
CADENA VÉLEZ KARLA GABRIELA,GARCÍA POZO DIEGO OSWALDO,SI,1
CADENA VÉLEZ KARLA GABRIELA,GARZÓN RICAURTE WILLIAM ANTONIO,SI,1
CADENA VÉLEZ KARLA GABRIELA,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI,1
CADENA VÉLEZ KARLA GABRIELA,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI,1
CADENA VÉLEZ KARLA GABRIELA,HOLGUÍN NARANJO MARCELA PRISCILA,SI,1
CADENA VÉLEZ KARLA GABRIELA,LITARDO CAICEDO CÉSAR ERNESTO,SI,1
CADENA VÉLEZ KARLA GABRIELA,LLORET VALDIVIESO JUAN CRISTÓBAL,SI,1
CADENA VÉLEZ KARLA GABRIELA,MARÍN AGUIRRE ANA BELÉN,SI,1
CADENA VÉLEZ KARLA GABRIELA,MELO GARZÓN ESTEBAN ANDRÉS,SI,1
CADENA VÉLEZ KARLA GABRIELA,MENDOZA ARÉVALO DANIEL ISAAC,SI,1
