A1,A2,voto,valor
MUÑOZ VICUÑA MARIANGEL,CHICA AREVALO VINICIO VETHOWEN,SI,1
MUÑOZ VICUÑA MARIANGEL,CORDOVA ENCALADA EDGAR EDUARDO,SI,1
MUÑOZ VICUÑA MARIANGEL,CUESTA RIOS LIUBA ELISA,SI,1
MUÑOZ VICUÑA MARIANGEL,DE LA CRUZ BERNARDO HERMAN ULISES,SI,1
MUÑOZ VICUÑA MARIANGEL,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,1
MUÑOZ VICUÑA MARIANGEL,DELGADO CHALA AGUSTIN JAVIER,SI,1
MUÑOZ VICUÑA MARIANGEL,FAJARDO MOSQUERA LETTY VANESSA,SI,1
MUÑOZ VICUÑA MARIANGEL,FALCONI LOQUI EVELYN PAMELA,SI,1
MUÑOZ VICUÑA MARIANGEL,GAGLIARDO LOOR GASTON,SI,1
MUÑOZ VICUÑA MARIANGEL,GALVAN GRACIA MARIA ESPERANZA,SI,1
MUÑOZ VICUÑA MARIANGEL,MENDOZA DANIEL ISAAC,SI,1
MUÑOZ VICUÑA MARIANGEL,GARZON RECAURTE WILLIAM ANTONIO,SI,1
MUÑOZ VICUÑA MARIANGEL,SANCHEZ PERALTA EDUARDO JOSE,SI,1
MUÑOZ VICUÑA MARIANGEL,GONZALEZ SERRANO MIRYAM CATARINA,SI,1
MUÑOZ VICUÑA MARIANGEL,GUAMAN CASTRO ALEX FRANCISCO,SI,1
MUÑOZ VICUÑA MARIANGEL,GUAMANGATE ANTE LUIS GILBERTO,SI,1
MUÑOZ VICUÑA MARIANGEL,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
MUÑOZ VICUÑA MARIANGEL,GUEVARA VILLACRES VERONICA MARGARITA,SI,1
MUÑOZ VICUÑA MARIANGEL,GUZMAN OCHOA LILIANA MAURA,SI,1
MUÑOZ VICUÑA MARIANGEL,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
MUÑOZ VICUÑA MARIANGEL,HURTADO ANGULO IVAN JACINTO,SI,1
MUÑOZ VICUÑA MARIANGEL,ISSA WAGNER NICOLAS JOSE,SI,1
MUÑOZ VICUÑA MARIANGEL,JEREZ PILLA BETTY MARICELA,SI,1
MUÑOZ VICUÑA MARIANGEL,JUEZ JUEZ OMAR JUSEPH,SI,1
MUÑOZ VICUÑA MARIANGEL,LARA RIVADENEIRA LENIN JOSE,SI,1
MUÑOZ VICUÑA MARIANGEL,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
MUÑOZ VICUÑA MARIANGEL,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
MUÑOZ VICUÑA MARIANGEL,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
MUÑOZ VICUÑA MARIANGEL,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
MUÑOZ VICUÑA MARIANGEL,MELO GARZON ESTEBAN ANDRES,SI,1
MUÑOZ VICUÑA MARIANGEL,MOROCHO VELAÑA NANCY BEATRIZ,SI,1
MUÑOZ VICUÑA MARIANGEL,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
MUÑOZ VICUÑA MARIANGEL,ALVARADO CARRION ROSANA,SI,1
MUÑOZ VICUÑA MARIANGEL,OCLES PADILLA ALEXANDRA,SI,1
MUÑOZ VICUÑA MARIANGEL,PABON CARANQUI PAOLA VERENICE,SI,1
MUÑOZ VICUÑA MARIANGEL,PADRON SAETEROS GLADYS PAULINA,SI,1
MUÑOZ VICUÑA MARIANGEL,BRITO MENDOZA MONICA CRISTINA,SI,1
MUÑOZ VICUÑA MARIANGEL,PEÑA CARRASCO DIANA LUCIA,SI,1
MUÑOZ VICUÑA MARIANGEL,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
MUÑOZ VICUÑA MARIANGEL,QUINCHIGUANGO GISELA,SI,1
MUÑOZ VICUÑA MARIANGEL,PONCE LEON XIMENA MERCEDES,SI,1
MUÑOZ VICUÑA MARIANGEL,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
MUÑOZ VICUÑA MARIANGEL,FARFAN APONTE RICHARD WILSON,SI,1
MUÑOZ VICUÑA MARIANGEL,JIJON BUENDIA ITALIA LUISA,SI,1
MUÑOZ VICUÑA MARIANGEL,BARAHONA REVELO ANITA PATRICIA,SI,1
MUÑOZ VICUÑA MARIANGEL,ROBLES ANDRADE DENISSE PRISCILA,SI,1
MUÑOZ VICUÑA MARIANGEL,SANCHEZ MIÑO ALEXIS REYNALDO,SI,1
MUÑOZ VICUÑA MARIANGEL,CASTILLO VIVANCO JOSE BOLIVAR,SI,1
MUÑOZ VICUÑA MARIANGEL,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
MUÑOZ VICUÑA MARIANGEL,GARCIA PLUAS BEATRIZ CANDELARIA,SI,1
MUÑOZ VICUÑA MARIANGEL,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
MUÑOZ VICUÑA MARIANGEL,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,SI,1
MUÑOZ VICUÑA MARIANGEL,CISNEROS SORIA OSWALDO DANIEL,SI,1
MUÑOZ VICUÑA MARIANGEL,YANDUN POZO CASTULO RENE,SI,1
MUÑOZ VICUÑA MARIANGEL,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
MUÑOZ VICUÑA MARIANGEL,SANMIGUEL PALACIOS GINA ZITA,SI,1
MUÑOZ VICUÑA MARIANGEL,SERRRANO REYES NELSON ALCIDES,SI,1
MUÑOZ VICUÑA MARIANGEL,SOLANO MORENO ALEX FABIAN,SI,1
MUÑOZ VICUÑA MARIANGEL,TERAN SARZOSA SEGUNDO FAUSTO,SI,1
MUÑOZ VICUÑA MARIANGEL,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,SI,1
MUÑOZ VICUÑA MARIANGEL,VALLE PINARGOTE BAIRON LEONARDO,SI,1
MUÑOZ VICUÑA MARIANGEL,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
MUÑOZ VICUÑA MARIANGEL,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
MUÑOZ VICUÑA MARIANGEL,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
MUÑOZ VICUÑA MARIANGEL,VELA CHERONI MARIA SOLEDAD,SI,1
MUÑOZ VICUÑA MARIANGEL,ARGUELLO TROYA BLANCA AZUCENA,SI,1
MUÑOZ VICUÑA MARIANGEL,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
MUÑOZ VICUÑA MARIANGEL,VELIZ BRIONES JOSE FELIX,SI,1
MUÑOZ VICUÑA MARIANGEL,VERDUGA CEDEÑO MARY,SI,1
MUÑOZ VICUÑA MARIANGEL,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,1
MUÑOZ VICUÑA MARIANGEL,VILEMA FREIRE ANGEL RAMIRO,SI,1
MUÑOZ VICUÑA MARIANGEL,POSSO SALGADO LUIS ANTONIO,SI,1
MUÑOZ VICUÑA MARIANGEL,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
MUÑOZ VICUÑA MARIANGEL,VINTIMILLA JARRIN DIEGO ARMANDO,SI,1
MUÑOZ VICUÑA MARIANGEL,VITERI GUALINGA CARLOS ELOY,SI,1
MUÑOZ VICUÑA MARIANGEL,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
MUÑOZ VICUÑA MARIANGEL,MARIN AVILA MAYTE SORAYA,SI,1
MUÑOZ VICUÑA MARIANGEL,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
MUÑOZ VICUÑA MARIANGEL,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
MUÑOZ VICUÑA MARIANGEL,ZAPATA MANTILLA JOSE LEONIDAS,SI,1
MUÑOZ VICUÑA MARIANGEL,URIBE LOPEZ FANNY ESTHER,SI,1
ANDINO REINOSO MAURO EDMUNDO,ARCE PLUAS ALEXANDRA MANUELA,SI,1
ANDINO REINOSO MAURO EDMUNDO,ARIAS RAMIREZ ALBERTO JESUS,SI,1
ANDINO REINOSO MAURO EDMUNDO,ARREGUI RUEDA MARCIA CECILIA,SI,1
ANDINO REINOSO MAURO EDMUNDO,BENAVIDES ZAMBRANO ZOILA TERESA,SI,1
ANDINO REINOSO MAURO EDMUNDO,BERGMANN REYNA CARLOS ALBERTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,BORJA PEREZ GALO,SI,1
ANDINO REINOSO MAURO EDMUNDO,BUENDIA HERDOIZA MARIA SOLEDAD,SI,1
ANDINO REINOSO MAURO EDMUNDO,PAREDES BENAVIDES LIDIA VICTORIA,SI,1
ANDINO REINOSO MAURO EDMUNDO,QUIMBIULCO BEDON LORENA GABRIELA,SI,1
ANDINO REINOSO MAURO EDMUNDO,CALLE ANDRADE MARIA AUGUSTA,SI,1
ANDINO REINOSO MAURO EDMUNDO,CARRILLO BETTY,SI,1
ANDINO REINOSO MAURO EDMUNDO,CARRION MARIA JOSE,SI,1
ANDINO REINOSO MAURO EDMUNDO,CARVAJAL AGUIRRE MIGUEL ANGEL,SI,1
ANDINO REINOSO MAURO EDMUNDO,CASSINELLI CALI JUAN CARLOS,SI,1
ANDINO REINOSO MAURO EDMUNDO,CAYAMBE TIPAN FAUSTO HERIBERTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
ANDINO REINOSO MAURO EDMUNDO,CHAVEZ CANALES HOLGER EZEQUIEL,SI,1
ANDINO REINOSO MAURO EDMUNDO,CHICA AREVALO VINICIO VETHOWEN,SI,1
ANDINO REINOSO MAURO EDMUNDO,CORDOVA ENCALADA EDGAR EDUARDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,CUESTA RIOS LIUBA ELISA,SI,1
ANDINO REINOSO MAURO EDMUNDO,DE LA CRUZ BERNARDO HERMAN ULISES,SI,1
ANDINO REINOSO MAURO EDMUNDO,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,1
ANDINO REINOSO MAURO EDMUNDO,DELGADO CHALA AGUSTIN JAVIER,SI,1
ANDINO REINOSO MAURO EDMUNDO,FAJARDO MOSQUERA LETTY VANESSA,SI,1
ANDINO REINOSO MAURO EDMUNDO,FALCONI LOQUI EVELYN PAMELA,SI,1
ANDINO REINOSO MAURO EDMUNDO,GAGLIARDO LOOR GASTON,SI,1
ANDINO REINOSO MAURO EDMUNDO,GALVAN GRACIA MARIA ESPERANZA,SI,1
ANDINO REINOSO MAURO EDMUNDO,MENDOZA DANIEL ISAAC,SI,1
ANDINO REINOSO MAURO EDMUNDO,GARZON RECAURTE WILLIAM ANTONIO,SI,1
ANDINO REINOSO MAURO EDMUNDO,SANCHEZ PERALTA EDUARDO JOSE,SI,1
ANDINO REINOSO MAURO EDMUNDO,GONZALEZ SERRANO MIRYAM CATARINA,SI,1
ANDINO REINOSO MAURO EDMUNDO,GUAMAN CASTRO ALEX FRANCISCO,SI,1
ANDINO REINOSO MAURO EDMUNDO,GUAMANGATE ANTE LUIS GILBERTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
ANDINO REINOSO MAURO EDMUNDO,GUEVARA VILLACRES VERONICA MARGARITA,SI,1
ANDINO REINOSO MAURO EDMUNDO,GUZMAN OCHOA LILIANA MAURA,SI,1
ANDINO REINOSO MAURO EDMUNDO,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,HURTADO ANGULO IVAN JACINTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,ISSA WAGNER NICOLAS JOSE,SI,1
ANDINO REINOSO MAURO EDMUNDO,JEREZ PILLA BETTY MARICELA,SI,1
ANDINO REINOSO MAURO EDMUNDO,JUEZ JUEZ OMAR JUSEPH,SI,1
ANDINO REINOSO MAURO EDMUNDO,LARA RIVADENEIRA LENIN JOSE,SI,1
ANDINO REINOSO MAURO EDMUNDO,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
ANDINO REINOSO MAURO EDMUNDO,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
ANDINO REINOSO MAURO EDMUNDO,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
ANDINO REINOSO MAURO EDMUNDO,MELO GARZON ESTEBAN ANDRES,SI,1
ANDINO REINOSO MAURO EDMUNDO,MOROCHO VELAÑA NANCY BEATRIZ,SI,1
ANDINO REINOSO MAURO EDMUNDO,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
ANDINO REINOSO MAURO EDMUNDO,ALVARADO CARRION ROSANA,SI,1
ANDINO REINOSO MAURO EDMUNDO,OCLES PADILLA ALEXANDRA,SI,1
ANDINO REINOSO MAURO EDMUNDO,PABON CARANQUI PAOLA VERENICE,SI,1
ANDINO REINOSO MAURO EDMUNDO,PADRON SAETEROS GLADYS PAULINA,SI,1
ANDINO REINOSO MAURO EDMUNDO,BRITO MENDOZA MONICA CRISTINA,SI,1
ANDINO REINOSO MAURO EDMUNDO,PEÑA CARRASCO DIANA LUCIA,SI,1
ANDINO REINOSO MAURO EDMUNDO,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
ANDINO REINOSO MAURO EDMUNDO,QUINCHIGUANGO GISELA,SI,1
ANDINO REINOSO MAURO EDMUNDO,PONCE LEON XIMENA MERCEDES,SI,1
ANDINO REINOSO MAURO EDMUNDO,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
ANDINO REINOSO MAURO EDMUNDO,FARFAN APONTE RICHARD WILSON,SI,1
ANDINO REINOSO MAURO EDMUNDO,JIJON BUENDIA ITALIA LUISA,SI,1
ANDINO REINOSO MAURO EDMUNDO,BARAHONA REVELO ANITA PATRICIA,SI,1
ANDINO REINOSO MAURO EDMUNDO,ROBLES ANDRADE DENISSE PRISCILA,SI,1
ANDINO REINOSO MAURO EDMUNDO,SANCHEZ MIÑO ALEXIS REYNALDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,CASTILLO VIVANCO JOSE BOLIVAR,SI,1
ANDINO REINOSO MAURO EDMUNDO,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
ANDINO REINOSO MAURO EDMUNDO,GARCIA PLUAS BEATRIZ CANDELARIA,SI,1
ANDINO REINOSO MAURO EDMUNDO,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
ANDINO REINOSO MAURO EDMUNDO,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,SI,1
ANDINO REINOSO MAURO EDMUNDO,CISNEROS SORIA OSWALDO DANIEL,SI,1
ANDINO REINOSO MAURO EDMUNDO,YANDUN POZO CASTULO RENE,SI,1
ANDINO REINOSO MAURO EDMUNDO,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
ANDINO REINOSO MAURO EDMUNDO,SANMIGUEL PALACIOS GINA ZITA,SI,1
ANDINO REINOSO MAURO EDMUNDO,SERRRANO REYES NELSON ALCIDES,SI,1
ANDINO REINOSO MAURO EDMUNDO,SOLANO MORENO ALEX FABIAN,SI,1
ANDINO REINOSO MAURO EDMUNDO,TERAN SARZOSA SEGUNDO FAUSTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,SI,1
ANDINO REINOSO MAURO EDMUNDO,VALLE PINARGOTE BAIRON LEONARDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
ANDINO REINOSO MAURO EDMUNDO,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
ANDINO REINOSO MAURO EDMUNDO,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,VELA CHERONI MARIA SOLEDAD,SI,1
ANDINO REINOSO MAURO EDMUNDO,ARGUELLO TROYA BLANCA AZUCENA,SI,1
ANDINO REINOSO MAURO EDMUNDO,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,VELIZ BRIONES JOSE FELIX,SI,1
ANDINO REINOSO MAURO EDMUNDO,VERDUGA CEDEÑO MARY,SI,1
ANDINO REINOSO MAURO EDMUNDO,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,1
ANDINO REINOSO MAURO EDMUNDO,VILEMA FREIRE ANGEL RAMIRO,SI,1
ANDINO REINOSO MAURO EDMUNDO,POSSO SALGADO LUIS ANTONIO,SI,1
ANDINO REINOSO MAURO EDMUNDO,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
ANDINO REINOSO MAURO EDMUNDO,VINTIMILLA JARRIN DIEGO ARMANDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,VITERI GUALINGA CARLOS ELOY,SI,1
ANDINO REINOSO MAURO EDMUNDO,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,MARIN AVILA MAYTE SORAYA,SI,1
ANDINO REINOSO MAURO EDMUNDO,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
ANDINO REINOSO MAURO EDMUNDO,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
ANDINO REINOSO MAURO EDMUNDO,ZAPATA MANTILLA JOSE LEONIDAS,SI,1
ANDINO REINOSO MAURO EDMUNDO,URIBE LOPEZ FANNY ESTHER,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ARIAS RAMIREZ ALBERTO JESUS,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ARREGUI RUEDA MARCIA CECILIA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,BENAVIDES ZAMBRANO ZOILA TERESA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,BERGMANN REYNA CARLOS ALBERTO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,BORJA PEREZ GALO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,BUENDIA HERDOIZA MARIA SOLEDAD,SI,1
ARCE PLUAS ALEXANDRA MANUELA,PAREDES BENAVIDES LIDIA VICTORIA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,QUIMBIULCO BEDON LORENA GABRIELA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CALLE ANDRADE MARIA AUGUSTA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CARRILLO BETTY,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CARRION MARIA JOSE,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CARVAJAL AGUIRRE MIGUEL ANGEL,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CASSINELLI CALI JUAN CARLOS,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CAYAMBE TIPAN FAUSTO HERIBERTO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CHAVEZ CANALES HOLGER EZEQUIEL,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CHICA AREVALO VINICIO VETHOWEN,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CORDOVA ENCALADA EDGAR EDUARDO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CUESTA RIOS LIUBA ELISA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,DE LA CRUZ BERNARDO HERMAN ULISES,SI,1
ARCE PLUAS ALEXANDRA MANUELA,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,1
ARCE PLUAS ALEXANDRA MANUELA,DELGADO CHALA AGUSTIN JAVIER,SI,1
ARCE PLUAS ALEXANDRA MANUELA,FAJARDO MOSQUERA LETTY VANESSA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,FALCONI LOQUI EVELYN PAMELA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,GAGLIARDO LOOR GASTON,SI,1
ARCE PLUAS ALEXANDRA MANUELA,GALVAN GRACIA MARIA ESPERANZA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,MENDOZA DANIEL ISAAC,SI,1
ARCE PLUAS ALEXANDRA MANUELA,GARZON RECAURTE WILLIAM ANTONIO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,SANCHEZ PERALTA EDUARDO JOSE,SI,1
ARCE PLUAS ALEXANDRA MANUELA,GONZALEZ SERRANO MIRYAM CATARINA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,GUAMAN CASTRO ALEX FRANCISCO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,GUAMANGATE ANTE LUIS GILBERTO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,GUEVARA VILLACRES VERONICA MARGARITA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,GUZMAN OCHOA LILIANA MAURA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,HURTADO ANGULO IVAN JACINTO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ISSA WAGNER NICOLAS JOSE,SI,1
ARCE PLUAS ALEXANDRA MANUELA,JEREZ PILLA BETTY MARICELA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,JUEZ JUEZ OMAR JUSEPH,SI,1
ARCE PLUAS ALEXANDRA MANUELA,LARA RIVADENEIRA LENIN JOSE,SI,1
ARCE PLUAS ALEXANDRA MANUELA,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,MELO GARZON ESTEBAN ANDRES,SI,1
ARCE PLUAS ALEXANDRA MANUELA,MOROCHO VELAÑA NANCY BEATRIZ,SI,1
ARCE PLUAS ALEXANDRA MANUELA,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ALVARADO CARRION ROSANA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,OCLES PADILLA ALEXANDRA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,PABON CARANQUI PAOLA VERENICE,SI,1
ARCE PLUAS ALEXANDRA MANUELA,PADRON SAETEROS GLADYS PAULINA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,BRITO MENDOZA MONICA CRISTINA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,PEÑA CARRASCO DIANA LUCIA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,QUINCHIGUANGO GISELA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,PONCE LEON XIMENA MERCEDES,SI,1
ARCE PLUAS ALEXANDRA MANUELA,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,FARFAN APONTE RICHARD WILSON,SI,1
ARCE PLUAS ALEXANDRA MANUELA,JIJON BUENDIA ITALIA LUISA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,BARAHONA REVELO ANITA PATRICIA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ROBLES ANDRADE DENISSE PRISCILA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,SANCHEZ MIÑO ALEXIS REYNALDO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CASTILLO VIVANCO JOSE BOLIVAR,SI,1
ARCE PLUAS ALEXANDRA MANUELA,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,GARCIA PLUAS BEATRIZ CANDELARIA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ANDRADE VARELA JUPITER GOZOSO DE LA CRUZ,SI,1
ARCE PLUAS ALEXANDRA MANUELA,CISNEROS SORIA OSWALDO DANIEL,SI,1
ARCE PLUAS ALEXANDRA MANUELA,YANDUN POZO CASTULO RENE,SI,1
ARCE PLUAS ALEXANDRA MANUELA,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
ARCE PLUAS ALEXANDRA MANUELA,SANMIGUEL PALACIOS GINA ZITA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,SERRRANO REYES NELSON ALCIDES,SI,1
ARCE PLUAS ALEXANDRA MANUELA,SOLANO MORENO ALEX FABIAN,SI,1
ARCE PLUAS ALEXANDRA MANUELA,TERAN SARZOSA SEGUNDO FAUSTO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VALAREZO ORDOÑEZ ROCIO DEL CARMEN,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VALLE PINARGOTE BAIRON LEONARDO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VELA CHERONI MARIA SOLEDAD,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ARGUELLO TROYA BLANCA AZUCENA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VELIZ BRIONES JOSE FELIX,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VERDUGA CEDEÑO MARY,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VICUÑA MUÑOZ MARIA ALEJANDRA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VILEMA FREIRE ANGEL RAMIRO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,POSSO SALGADO LUIS ANTONIO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VINTIMILLA JARRIN DIEGO ARMANDO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,VITERI GUALINGA CARLOS ELOY,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
ARCE PLUAS ALEXANDRA MANUELA,MARIN AVILA MAYTE SORAYA,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
ARCE PLUAS ALEXANDRA MANUELA,ZAPATA MANTILLA JOSE LEONIDAS,SI,1
ARCE PLUAS ALEXANDRA MANUELA,URIBE LOPEZ FANNY ESTHER,SI,1
ARIAS RAMIREZ ALBERTO JESUS,ARREGUI RUEDA MARCIA CECILIA,SI,1
ARIAS RAMIREZ ALBERTO JESUS,BENAVIDES ZAMBRANO ZOILA TERESA,SI,1
ARIAS RAMIREZ ALBERTO JESUS,BERGMANN REYNA CARLOS ALBERTO,SI,1
ARIAS RAMIREZ ALBERTO JESUS,BORJA PEREZ GALO,SI,1
ARIAS RAMIREZ ALBERTO JESUS,BUENDIA HERDOIZA MARIA SOLEDAD,SI,1
