A1,A2,voto,valor
ANDINO REINOSO MAURO EDMUNDO,BUENDIA HERDOIZA MARIA SOLEDAD,SI,1
ANDINO REINOSO MAURO EDMUNDO,BUSTAMANTE PONCE FERNANDO XAVIER,SI,1
ANDINO REINOSO MAURO EDMUNDO,CALDERON SALTOS RICHARD OSWALDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,CALLE ANDRADE MARIA AUGUSTA,SI,1
ANDINO REINOSO MAURO EDMUNDO,CARRILLO BETTY,SI,1
ANDINO REINOSO MAURO EDMUNDO,CARRION MARIA JOSE,SI,1
ANDINO REINOSO MAURO EDMUNDO,CARVAJAL AGUIRRE MIGUEL ANGEL,SI,1
ANDINO REINOSO MAURO EDMUNDO,CASSINELLI CALI JUAN CARLOS,SI,1
ANDINO REINOSO MAURO EDMUNDO,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
ANDINO REINOSO MAURO EDMUNDO,CHICA AREVALO VINICIO VETHOWEN,SI,1
ANDINO REINOSO MAURO EDMUNDO,CORDOVA ENCALADA EDGAR EDUARDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,CUESTA RIOS LIUBA ELISA,SI,1
ANDINO REINOSO MAURO EDMUNDO,POZO CASTILLO RITA DEL CARMEN,SI,1
ANDINO REINOSO MAURO EDMUNDO,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,1
ANDINO REINOSO MAURO EDMUNDO,PIÑAN CAJAS MARIA ALEGRIA,SI,1
ANDINO REINOSO MAURO EDMUNDO,FALCONI LOQUI EVELYN PAMELA,SI,1
ANDINO REINOSO MAURO EDMUNDO,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI,1
ANDINO REINOSO MAURO EDMUNDO,DE LA TORRE RAMIREZ PABLO ANTONIO,SI,1
ANDINO REINOSO MAURO EDMUNDO,LARREA VITERI LIDICE VANESSA,SI,1
ANDINO REINOSO MAURO EDMUNDO,CALAZACON AGUAVIL MARIA ALBERTINA,SI,1
ANDINO REINOSO MAURO EDMUNDO,MACAS JOSE LUIS,SI,1
ANDINO REINOSO MAURO EDMUNDO,GONZALEZ SERRANO MIRYAM CATARINA,SI,1
ANDINO REINOSO MAURO EDMUNDO,GUAMAN CASTRO ALEX FRANCISCO,SI,1
ANDINO REINOSO MAURO EDMUNDO,GUAMANGATE ANTE LUIS GILBERTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
ANDINO REINOSO MAURO EDMUNDO,TORRES PINEDA CLINTON ELIUD,SI,1
ANDINO REINOSO MAURO EDMUNDO,GUZMAN OCHOA LILIANA MAURA,SI,1
ANDINO REINOSO MAURO EDMUNDO,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,MOSQUERA YANEZ ISABEL PIEDAD,SI,1
ANDINO REINOSO MAURO EDMUNDO,ALMAN COROZO MARIA DEL CARMEN,SI,1
ANDINO REINOSO MAURO EDMUNDO,CARRILLO CRESPO HUGO FERNANDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,SILVA MALDONADO SOFIA IRENE,SI,1
ANDINO REINOSO MAURO EDMUNDO,ORTIZ GASPAR ESTHER FLAVIA,SI,1
ANDINO REINOSO MAURO EDMUNDO,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
ANDINO REINOSO MAURO EDMUNDO,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
ANDINO REINOSO MAURO EDMUNDO,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
ANDINO REINOSO MAURO EDMUNDO,MORENO CHIRIBOGA AMPARO DIANA,SI,1
ANDINO REINOSO MAURO EDMUNDO,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
ANDINO REINOSO MAURO EDMUNDO,ALVARADO CARRION ROSANA,SI,1
ANDINO REINOSO MAURO EDMUNDO,OCLES PADILLA ALEXANDRA,SI,1
ANDINO REINOSO MAURO EDMUNDO,CAZA TIPANTA HUGO RENE,SI,1
ANDINO REINOSO MAURO EDMUNDO,BRITO MENDOZA MONICA CRISTINA,SI,1
ANDINO REINOSO MAURO EDMUNDO,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
ANDINO REINOSO MAURO EDMUNDO,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,1
ANDINO REINOSO MAURO EDMUNDO,PONCE LEON XIMENA MERCEDES,SI,1
ANDINO REINOSO MAURO EDMUNDO,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
ANDINO REINOSO MAURO EDMUNDO,FARFAN APONTE RICHARD WILSON,SI,1
ANDINO REINOSO MAURO EDMUNDO,RIVERA LOPEZ JOSE GABRIEL,SI,1
ANDINO REINOSO MAURO EDMUNDO,RIVERO DOGUER ANGEL ARMANDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,MEDINA MERA VICTOR CLEMENTE,SI,1
ANDINO REINOSO MAURO EDMUNDO,CASTILLO VIVANCO JOSE BOLIVAR,SI,1
ANDINO REINOSO MAURO EDMUNDO,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
ANDINO REINOSO MAURO EDMUNDO,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
ANDINO REINOSO MAURO EDMUNDO,YANDUN POZO CASTULO RENE,SI,1
ANDINO REINOSO MAURO EDMUNDO,ACACHO GONZALEZ PEPE LUIS,SI,1
ANDINO REINOSO MAURO EDMUNDO,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
ANDINO REINOSO MAURO EDMUNDO,SERRRANO REYES NELSON ALCIDES,SI,1
ANDINO REINOSO MAURO EDMUNDO,SOLANO MORENO ALEX FABIAN,SI,1
ANDINO REINOSO MAURO EDMUNDO,LEDESMA ZAMORA DARWIN GERMAN,SI,1
ANDINO REINOSO MAURO EDMUNDO,FIERRO OVIEDO PACO,SI,1
ANDINO REINOSO MAURO EDMUNDO,YANZA MANUEL,SI,1
ANDINO REINOSO MAURO EDMUNDO,UMAGINGA GUAMAN CESAR,SI,1
ANDINO REINOSO MAURO EDMUNDO,TIBAN GUALA LOURDES LICENIA,SI,1
ANDINO REINOSO MAURO EDMUNDO,TERAN SARZOSA SEGUNDO FAUSTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,MEJIA PLUAS NILDA CECIBEL,SI,1
ANDINO REINOSO MAURO EDMUNDO,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
ANDINO REINOSO MAURO EDMUNDO,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
ANDINO REINOSO MAURO EDMUNDO,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,GUTIERREZ BORBUA FAUSTO GILMAR,SI,1
ANDINO REINOSO MAURO EDMUNDO,VELA CHERONI MARIA SOLEDAD,SI,1
ANDINO REINOSO MAURO EDMUNDO,ARGUELLO TROYA BLANCA AZUCENA,SI,1
ANDINO REINOSO MAURO EDMUNDO,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,VELEZ MARLENE MARGARITA,SI,1
ANDINO REINOSO MAURO EDMUNDO,VERDUGA CEDEÑO MARY,SI,1
ANDINO REINOSO MAURO EDMUNDO,JONIAUX BLUM ENRIQUE ALEJANDRO,SI,1
ANDINO REINOSO MAURO EDMUNDO,VILEMA FREIRE ANGEL RAMIRO,SI,1
ANDINO REINOSO MAURO EDMUNDO,POSSO SALGADO LUIS ANTONIO,SI,1
ANDINO REINOSO MAURO EDMUNDO,SOLORZANO SARRIA CESAR FAUSTO,SI,1
ANDINO REINOSO MAURO EDMUNDO,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
ANDINO REINOSO MAURO EDMUNDO,PONCE RUBIO ELVIA AZUCENA,SI,1
ANDINO REINOSO MAURO EDMUNDO,COELLO JARAMILLO DIANA ANGELINA,SI,1
ANDINO REINOSO MAURO EDMUNDO,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
ANDINO REINOSO MAURO EDMUNDO,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
ANDINO REINOSO MAURO EDMUNDO,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
ANDINO REINOSO MAURO EDMUNDO,OBANDO MORALES SANTA FELICITA,SI,1
ANDINO REINOSO MAURO EDMUNDO,SERRANO SEGURA GRACE MARISOL,SI,1
ANDINO REINOSO MAURO EDMUNDO,URIBE LOPEZ FANNY ESTHER,SI,1
ANDINO REINOSO MAURO EDMUNDO,TAPIA LOMBEYDA LUIS FERNANDO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,RIVAS ALAVA ELIANA LISSET,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,ARREGUI RUEDA MARCIA CECILIA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,BENAVIDES ZAMBRANO ZOILA TERESA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,BERGMANN REYNA CARLOS ALBERTO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,BORJA PEREZ GALO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,BUENDIA HERDOIZA MARIA SOLEDAD,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,BUSTAMANTE PONCE FERNANDO XAVIER,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CALDERON SALTOS RICHARD OSWALDO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CALLE ANDRADE MARIA AUGUSTA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CARRILLO BETTY,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CARRION MARIA JOSE,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CARVAJAL AGUIRRE MIGUEL ANGEL,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CASSINELLI CALI JUAN CARLOS,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CHICA AREVALO VINICIO VETHOWEN,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CORDOVA ENCALADA EDGAR EDUARDO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CUESTA RIOS LIUBA ELISA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,POZO CASTILLO RITA DEL CARMEN,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,PIÑAN CAJAS MARIA ALEGRIA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,FALCONI LOQUI EVELYN PAMELA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,DE LA TORRE RAMIREZ PABLO ANTONIO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,LARREA VITERI LIDICE VANESSA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CALAZACON AGUAVIL MARIA ALBERTINA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,MACAS JOSE LUIS,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,GONZALEZ SERRANO MIRYAM CATARINA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,GUAMAN CASTRO ALEX FRANCISCO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,GUAMANGATE ANTE LUIS GILBERTO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,TORRES PINEDA CLINTON ELIUD,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,GUZMAN OCHOA LILIANA MAURA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,MOSQUERA YANEZ ISABEL PIEDAD,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,ALMAN COROZO MARIA DEL CARMEN,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CARRILLO CRESPO HUGO FERNANDO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,SILVA MALDONADO SOFIA IRENE,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,ORTIZ GASPAR ESTHER FLAVIA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,MORENO CHIRIBOGA AMPARO DIANA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,ALVARADO CARRION ROSANA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,OCLES PADILLA ALEXANDRA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CAZA TIPANTA HUGO RENE,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,BRITO MENDOZA MONICA CRISTINA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,PONCE LEON XIMENA MERCEDES,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,FARFAN APONTE RICHARD WILSON,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,RIVERA LOPEZ JOSE GABRIEL,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,RIVERO DOGUER ANGEL ARMANDO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,MEDINA MERA VICTOR CLEMENTE,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,CASTILLO VIVANCO JOSE BOLIVAR,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,YANDUN POZO CASTULO RENE,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,ACACHO GONZALEZ PEPE LUIS,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,SERRRANO REYES NELSON ALCIDES,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,SOLANO MORENO ALEX FABIAN,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,LEDESMA ZAMORA DARWIN GERMAN,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,FIERRO OVIEDO PACO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,YANZA MANUEL,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,UMAGINGA GUAMAN CESAR,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,TIBAN GUALA LOURDES LICENIA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,TERAN SARZOSA SEGUNDO FAUSTO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,MEJIA PLUAS NILDA CECIBEL,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,GUTIERREZ BORBUA FAUSTO GILMAR,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,VELA CHERONI MARIA SOLEDAD,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,ARGUELLO TROYA BLANCA AZUCENA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,VELEZ MARLENE MARGARITA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,VERDUGA CEDEÑO MARY,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,JONIAUX BLUM ENRIQUE ALEJANDRO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,VILEMA FREIRE ANGEL RAMIRO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,POSSO SALGADO LUIS ANTONIO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,SOLORZANO SARRIA CESAR FAUSTO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,PONCE RUBIO ELVIA AZUCENA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,COELLO JARAMILLO DIANA ANGELINA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,OBANDO MORALES SANTA FELICITA,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,SERRANO SEGURA GRACE MARISOL,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,URIBE LOPEZ FANNY ESTHER,SI,1
VITERI LOPEZ CHRISTIAN HUMBERTO,TAPIA LOMBEYDA LUIS FERNANDO,SI,1
RIVAS ALAVA ELIANA LISSET,ARREGUI RUEDA MARCIA CECILIA,SI,1
RIVAS ALAVA ELIANA LISSET,BENAVIDES ZAMBRANO ZOILA TERESA,SI,1
RIVAS ALAVA ELIANA LISSET,BERGMANN REYNA CARLOS ALBERTO,SI,1
RIVAS ALAVA ELIANA LISSET,BORJA PEREZ GALO,SI,1
RIVAS ALAVA ELIANA LISSET,BUENDIA HERDOIZA MARIA SOLEDAD,SI,1
RIVAS ALAVA ELIANA LISSET,BUSTAMANTE PONCE FERNANDO XAVIER,SI,1
RIVAS ALAVA ELIANA LISSET,CALDERON SALTOS RICHARD OSWALDO,SI,1
RIVAS ALAVA ELIANA LISSET,CALLE ANDRADE MARIA AUGUSTA,SI,1
RIVAS ALAVA ELIANA LISSET,CARRILLO BETTY,SI,1
RIVAS ALAVA ELIANA LISSET,CARRION MARIA JOSE,SI,1
RIVAS ALAVA ELIANA LISSET,CARVAJAL AGUIRRE MIGUEL ANGEL,SI,1
RIVAS ALAVA ELIANA LISSET,CASSINELLI CALI JUAN CARLOS,SI,1
RIVAS ALAVA ELIANA LISSET,CEDEÑO ZAMBRANO JOHANNA ELIZABETH,SI,1
RIVAS ALAVA ELIANA LISSET,CHICA AREVALO VINICIO VETHOWEN,SI,1
RIVAS ALAVA ELIANA LISSET,CORDOVA ENCALADA EDGAR EDUARDO,SI,1
RIVAS ALAVA ELIANA LISSET,CUESTA RIOS LIUBA ELISA,SI,1
RIVAS ALAVA ELIANA LISSET,POZO CASTILLO RITA DEL CARMEN,SI,1
RIVAS ALAVA ELIANA LISSET,DE LA CRUZ GASPAR ADRIANA MIOSOTI,SI,1
RIVAS ALAVA ELIANA LISSET,PIÑAN CAJAS MARIA ALEGRIA,SI,1
RIVAS ALAVA ELIANA LISSET,FALCONI LOQUI EVELYN PAMELA,SI,1
RIVAS ALAVA ELIANA LISSET,MONTIEL ARREAGA ROSAISELA DE LAS MERCEDES,SI,1
RIVAS ALAVA ELIANA LISSET,DE LA TORRE RAMIREZ PABLO ANTONIO,SI,1
RIVAS ALAVA ELIANA LISSET,LARREA VITERI LIDICE VANESSA,SI,1
RIVAS ALAVA ELIANA LISSET,CALAZACON AGUAVIL MARIA ALBERTINA,SI,1
RIVAS ALAVA ELIANA LISSET,MACAS JOSE LUIS,SI,1
RIVAS ALAVA ELIANA LISSET,GONZALEZ SERRANO MIRYAM CATARINA,SI,1
RIVAS ALAVA ELIANA LISSET,GUAMAN CASTRO ALEX FRANCISCO,SI,1
RIVAS ALAVA ELIANA LISSET,GUAMANGATE ANTE LUIS GILBERTO,SI,1
RIVAS ALAVA ELIANA LISSET,GUDIÑO MENA ZOBEIDA GUISELA,SI,1
RIVAS ALAVA ELIANA LISSET,TORRES PINEDA CLINTON ELIUD,SI,1
RIVAS ALAVA ELIANA LISSET,GUZMAN OCHOA LILIANA MAURA,SI,1
RIVAS ALAVA ELIANA LISSET,HERNANDEZ ENRIQUEZ VIRGILIO HUMBERTO,SI,1
RIVAS ALAVA ELIANA LISSET,MOSQUERA YANEZ ISABEL PIEDAD,SI,1
RIVAS ALAVA ELIANA LISSET,ALMAN COROZO MARIA DEL CARMEN,SI,1
RIVAS ALAVA ELIANA LISSET,CARRILLO CRESPO HUGO FERNANDO,SI,1
RIVAS ALAVA ELIANA LISSET,SILVA MALDONADO SOFIA IRENE,SI,1
RIVAS ALAVA ELIANA LISSET,ORTIZ GASPAR ESTHER FLAVIA,SI,1
RIVAS ALAVA ELIANA LISSET,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
RIVAS ALAVA ELIANA LISSET,LARRIVA ALVARADO OSCAR OSWALDO,SI,1
RIVAS ALAVA ELIANA LISSET,LEDESMA ZAMORA OSCAR ALFONSO,SI,1
RIVAS ALAVA ELIANA LISSET,AGUIÑAGA VALLEJO PAOLA MARCELA,SI,1
RIVAS ALAVA ELIANA LISSET,MORENO CHIRIBOGA AMPARO DIANA,SI,1
RIVAS ALAVA ELIANA LISSET,MUÑOZ AVENDAÑO ROSA ELVIRA,SI,1
RIVAS ALAVA ELIANA LISSET,ALVARADO CARRION ROSANA,SI,1
RIVAS ALAVA ELIANA LISSET,OCLES PADILLA ALEXANDRA,SI,1
RIVAS ALAVA ELIANA LISSET,CAZA TIPANTA HUGO RENE,SI,1
RIVAS ALAVA ELIANA LISSET,BRITO MENDOZA MONICA CRISTINA,SI,1
RIVAS ALAVA ELIANA LISSET,PEÑA PACHECO XIMENA DEL ROCIO,SI,1
RIVAS ALAVA ELIANA LISSET,PEÑAFIEL MONTESDEOCA JUANA MARISOL,SI,1
RIVAS ALAVA ELIANA LISSET,PONCE LEON XIMENA MERCEDES,SI,1
RIVAS ALAVA ELIANA LISSET,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
RIVAS ALAVA ELIANA LISSET,FARFAN APONTE RICHARD WILSON,SI,1
RIVAS ALAVA ELIANA LISSET,RIVERA LOPEZ JOSE GABRIEL,SI,1
RIVAS ALAVA ELIANA LISSET,RIVERO DOGUER ANGEL ARMANDO,SI,1
RIVAS ALAVA ELIANA LISSET,MEDINA MERA VICTOR CLEMENTE,SI,1
RIVAS ALAVA ELIANA LISSET,CASTILLO VIVANCO JOSE BOLIVAR,SI,1
RIVAS ALAVA ELIANA LISSET,RODRIGUEZ DELGADO MARIA VERONICA,SI,1
RIVAS ALAVA ELIANA LISSET,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
RIVAS ALAVA ELIANA LISSET,YANDUN POZO CASTULO RENE,SI,1
RIVAS ALAVA ELIANA LISSET,ACACHO GONZALEZ PEPE LUIS,SI,1
RIVAS ALAVA ELIANA LISSET,SANCHEZ ORDOÑEZ MONTGOMERY LUIS,SI,1
RIVAS ALAVA ELIANA LISSET,SERRRANO REYES NELSON ALCIDES,SI,1
RIVAS ALAVA ELIANA LISSET,SOLANO MORENO ALEX FABIAN,SI,1
RIVAS ALAVA ELIANA LISSET,LEDESMA ZAMORA DARWIN GERMAN,SI,1
RIVAS ALAVA ELIANA LISSET,FIERRO OVIEDO PACO,SI,1
RIVAS ALAVA ELIANA LISSET,YANZA MANUEL,SI,1
RIVAS ALAVA ELIANA LISSET,UMAGINGA GUAMAN CESAR,SI,1
RIVAS ALAVA ELIANA LISSET,TIBAN GUALA LOURDES LICENIA,SI,1
RIVAS ALAVA ELIANA LISSET,TERAN SARZOSA SEGUNDO FAUSTO,SI,1
RIVAS ALAVA ELIANA LISSET,MEJIA PLUAS NILDA CECIBEL,SI,1
RIVAS ALAVA ELIANA LISSET,VASCONEZ ARTEAGA ANNY MARLLELY,SI,1
RIVAS ALAVA ELIANA LISSET,VELA CAIZAPANTA ANGEL RAMIRO,SI,1
RIVAS ALAVA ELIANA LISSET,PACHECO ORDOÑEZ BAYRON EDUARDO,SI,1
RIVAS ALAVA ELIANA LISSET,GUTIERREZ BORBUA FAUSTO GILMAR,SI,1
RIVAS ALAVA ELIANA LISSET,VELA CHERONI MARIA SOLEDAD,SI,1
RIVAS ALAVA ELIANA LISSET,ARGUELLO TROYA BLANCA AZUCENA,SI,1
RIVAS ALAVA ELIANA LISSET,VELASCO ENRIQUEZ CARLOS ALBERTO,SI,1
RIVAS ALAVA ELIANA LISSET,VELEZ MARLENE MARGARITA,SI,1
RIVAS ALAVA ELIANA LISSET,VERDUGA CEDEÑO MARY,SI,1
RIVAS ALAVA ELIANA LISSET,JONIAUX BLUM ENRIQUE ALEJANDRO,SI,1
RIVAS ALAVA ELIANA LISSET,VILEMA FREIRE ANGEL RAMIRO,SI,1
RIVAS ALAVA ELIANA LISSET,POSSO SALGADO LUIS ANTONIO,SI,1
RIVAS ALAVA ELIANA LISSET,SOLORZANO SARRIA CESAR FAUSTO,SI,1
RIVAS ALAVA ELIANA LISSET,VILLACRESES PEÑA OCTAVIO XAVIER ENRIQUE,SI,1
RIVAS ALAVA ELIANA LISSET,PONCE RUBIO ELVIA AZUCENA,SI,1
RIVAS ALAVA ELIANA LISSET,COELLO JARAMILLO DIANA ANGELINA,SI,1
RIVAS ALAVA ELIANA LISSET,ZAMBRANO ARTEAGA JOSE RICARDO,SI,1
RIVAS ALAVA ELIANA LISSET,ZAMBRANO CABANILLA EDUARDO ALFONSO,SI,1
RIVAS ALAVA ELIANA LISSET,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
RIVAS ALAVA ELIANA LISSET,OBANDO MORALES SANTA FELICITA,SI,1
RIVAS ALAVA ELIANA LISSET,SERRANO SEGURA GRACE MARISOL,SI,1
RIVAS ALAVA ELIANA LISSET,URIBE LOPEZ FANNY ESTHER,SI,1
RIVAS ALAVA ELIANA LISSET,TAPIA LOMBEYDA LUIS FERNANDO,SI,1
ARREGUI RUEDA MARCIA CECILIA,BENAVIDES ZAMBRANO ZOILA TERESA,SI,1
ARREGUI RUEDA MARCIA CECILIA,BERGMANN REYNA CARLOS ALBERTO,SI,1
ARREGUI RUEDA MARCIA CECILIA,BORJA PEREZ GALO,SI,1
