A1,A2,voto,valor
ARIAS RAMÍREZ ALBERTO JESÚS,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,OLIVO PALLO JAIME FERNANDO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,TACLE GARCÍA SAMIA,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,TERÁN SALCEDO RAMÓN FORTUNATO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,TORRES COBO LUIS ESTEBAN,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,LARREÁTEGUI FABARA MARÍA GABRIELA,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,SALTOS MOREIRA DIANA GABRIELA,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,VERA CALDERÓN SILVIA LORENA,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,MONTAÑO VALENCIA MAE,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,MORENO GUERRERO HENRY FREDY,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,PACHALA POMA LUIS ALBERTO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,CUESTA CONCARI MARÍA MERCEDES,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,PUANCHIR PAYASHÑA TITO PEDRO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,SOLORZANO SARRIA CESAR FAUSTO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,ALMEYDA JALIL VICENTE FERNANDO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,MARÍN LAVAYEN DENNIS GUSTAVO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,PAREDES TORRES WASHINGTON ARTURO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,ROMERO LOAYZA FRANCO SEGUNDO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,SUQUILANDA VALDIVIESO BYRON VINICIO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,VERA MENDOZA TANLLY JANELA,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,VILLAMAR JÁCOME PEDRO FABRICIO,SI,1
ARIAS RAMÍREZ ALBERTO JESÚS,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,BENAVIDES ZAMBRANO ZOILA TERESA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CAMBALA MONTECE CARLOS ALBERTO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CARRIÓN CEVALLOS MARÍA JOSÉ,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,COROZO AYOVÍ JORGE WILBER,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CUESTA RÍOS LIUBA ELISA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,DOUMET CHEDRAUI MICHEL ANDRÉS,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,FLOR GIL BRENDA AZUCENA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,GARZÓN RICAURTE WILLIAM ANTONIO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,LITARDO CAICEDO CÉSAR ERNESTO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,COLAMARCO VERA PINUCCIA MAGALY,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,OCHOA MORANTE MANUEL ALFREDO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,ORELLANA ROMÁN ROSA GINA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,BUSTAMANTE GARCÍA JUAN FRANCISCO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,PEÑA PACHECO XIMENA DEL ROCÍO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,PLAZA CASTILLO LENIN,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,VELIN CORTÉS JUAN PABLO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,YAR ARAUJO JUAN CARLOS,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,ANDRADE MUÑOZ WILMA PIEDAD,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,ZAMBRANO ALCÍVAR MAGDA XIOMARA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,AUQUILLA ORTEGA RAÚL VICENTE,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,BURBANO MONTENEGRO FÉLIX FERNANDO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,AZUERO RODAS ELISEO ALEXIS,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CUCALÓN CAMACHO HENRY EDUARDO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,SERRANO VITERI MERCEDES MARITZA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CALLEJAS BARONA FERNANDO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CARRIÓN MORENO CÉSAR ATAULFO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,YANDÚN POZO CÁSTULO RENÉ,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,KRONFLE KOZHAYA HENRY FABIÁN,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CASTANIER JARAMILLO XAVIER HOMERO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CELI SANTOS GUILLERMO ALEJANDRO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CRUZ PROAÑO LUDOVICO ISRAEL,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CRUZ VACA JEANNINE DEL CISNE,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CUESTA ORELLANA MARÍA DE LOURDES,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CADENA HUERTAS FRANCISCO JAVIER,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,nan,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,REYES HIDALGO CRISTINA EUGENIA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CURICHUMBI YUPANQUI PEDRO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,DONOSO CHIRIBOGA PATRICIO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,FLORES VÁSQUEZ FERNANDO PATRICIO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,GALARZA AÑAZCO ANA MERCEDES,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,GENDE CALAZACÓN ANGEL MESÍAS,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,OLIVO PALLO JAIME FERNANDO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,TACLE GARCÍA SAMIA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,TERÁN SALCEDO RAMÓN FORTUNATO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,TORRES COBO LUIS ESTEBAN,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,LARREÁTEGUI FABARA MARÍA GABRIELA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,SALTOS MOREIRA DIANA GABRIELA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,VERA CALDERÓN SILVIA LORENA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,MONTAÑO VALENCIA MAE,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,MORENO GUERRERO HENRY FREDY,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,PACHALA POMA LUIS ALBERTO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,CUESTA CONCARI MARÍA MERCEDES,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,PUANCHIR PAYASHÑA TITO PEDRO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,SOLORZANO SARRIA CESAR FAUSTO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,ALMEYDA JALIL VICENTE FERNANDO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,MARÍN LAVAYEN DENNIS GUSTAVO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,PAREDES TORRES WASHINGTON ARTURO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,ROMERO LOAYZA FRANCO SEGUNDO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,SUQUILANDA VALDIVIESO BYRON VINICIO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,VERA MENDOZA TANLLY JANELA,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,VILLAMAR JÁCOME PEDRO FABRICIO,SI,1
ARTEAGA MUÑOZ KARINA CECILIA,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CABEZAS GUERRERO ELIZABETH ENRIQUETA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CAMBALA MONTECE CARLOS ALBERTO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CARRIÓN CEVALLOS MARÍA JOSÉ,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,COROZO AYOVÍ JORGE WILBER,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CUESTA RÍOS LIUBA ELISA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,DOUMET CHEDRAUI MICHEL ANDRÉS,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,FLOR GIL BRENDA AZUCENA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,GARZÓN RICAURTE WILLIAM ANTONIO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,LITARDO CAICEDO CÉSAR ERNESTO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,COLAMARCO VERA PINUCCIA MAGALY,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,OCHOA MORANTE MANUEL ALFREDO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,ORELLANA ROMÁN ROSA GINA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,BUSTAMANTE GARCÍA JUAN FRANCISCO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,PEÑA PACHECO XIMENA DEL ROCÍO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,PLAZA CASTILLO LENIN,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,VELIN CORTÉS JUAN PABLO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,YAR ARAUJO JUAN CARLOS,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,ANDRADE MUÑOZ WILMA PIEDAD,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,ZAMBRANO ALCÍVAR MAGDA XIOMARA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,AUQUILLA ORTEGA RAÚL VICENTE,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,BURBANO MONTENEGRO FÉLIX FERNANDO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,ZAMBRANO CASTRO NORALMA ELIZABETH,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,AZUERO RODAS ELISEO ALEXIS,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CUCALÓN CAMACHO HENRY EDUARDO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,SERRANO VITERI MERCEDES MARITZA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CALLEJAS BARONA FERNANDO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CARRIÓN MORENO CÉSAR ATAULFO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,ZAMBRANO CHACHA ALBERTO ALEXANDER,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,YANDÚN POZO CÁSTULO RENÉ,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,UGARTE HENRÍQUEZ JOSÉ FERNANDO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,KRONFLE KOZHAYA HENRY FABIÁN,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CASTANIER JARAMILLO XAVIER HOMERO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CELI SANTOS GUILLERMO ALEJANDRO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CRUZ PROAÑO LUDOVICO ISRAEL,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CRUZ VACA JEANNINE DEL CISNE,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CUESTA ORELLANA MARÍA DE LOURDES,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CADENA HUERTAS FRANCISCO JAVIER,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,nan,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,REYES HIDALGO CRISTINA EUGENIA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CURICHUMBI YUPANQUI PEDRO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,DONOSO CHIRIBOGA PATRICIO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,FLORES VÁSQUEZ FERNANDO PATRICIO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,GALARZA AÑAZCO ANA MERCEDES,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,GENDE CALAZACÓN ANGEL MESÍAS,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,OLIVO PALLO JAIME FERNANDO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,TACLE GARCÍA SAMIA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,TERÁN SALCEDO RAMÓN FORTUNATO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,TORRES COBO LUIS ESTEBAN,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,LARREÁTEGUI FABARA MARÍA GABRIELA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,SALTOS MOREIRA DIANA GABRIELA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,VERA CALDERÓN SILVIA LORENA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,MONTAÑO VALENCIA MAE,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,MORENO GUERRERO HENRY FREDY,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,PACHALA POMA LUIS ALBERTO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,CUESTA CONCARI MARÍA MERCEDES,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,PUANCHIR PAYASHÑA TITO PEDRO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,SOLORZANO SARRIA CESAR FAUSTO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,ALMEYDA JALIL VICENTE FERNANDO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,MARÍN LAVAYEN DENNIS GUSTAVO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,PAREDES TORRES WASHINGTON ARTURO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,ROMERO LOAYZA FRANCO SEGUNDO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,SUQUILANDA VALDIVIESO BYRON VINICIO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,VERA MENDOZA TANLLY JANELA,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,VILLAMAR JÁCOME PEDRO FABRICIO,SI,1
BENAVIDES ZAMBRANO ZOILA TERESA,YÉPEZ MARTÍNEZ HÉCTOR JOSÉ,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CAMBALA MONTECE CARLOS ALBERTO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CARRIÓN CEVALLOS MARÍA JOSÉ,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,COROZO AYOVÍ JORGE WILBER,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,CUESTA RÍOS LIUBA ELISA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,DOUMET CHEDRAUI MICHEL ANDRÉS,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,FLOR GIL BRENDA AZUCENA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,GARZÓN RICAURTE WILLIAM ANTONIO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,GAVILÁNEZ CAMACHO FAFO HOLGUÍN,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,LITARDO CAICEDO CÉSAR ERNESTO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,COLAMARCO VERA PINUCCIA MAGALY,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,OCHOA MORANTE MANUEL ALFREDO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ORELLANA ROMÁN ROSA GINA,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,BUSTAMANTE GARCÍA JUAN FRANCISCO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,PEÑA PACHECO XIMENA DEL ROCÍO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,PLAZA CASTILLO LENIN,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,QUIÑONEZ OCAMPO JULIO CÉSAR,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,SALAZAR CEDEÑO GUADALUPE DOLORES,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,VELIN CORTÉS JUAN PABLO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,VERA RODRÍGUEZ CARLOS ALFREDO,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,YAR ARAUJO JUAN CARLOS,SI,1
CABEZAS GUERRERO ELIZABETH ENRIQUETA,ANDRADE MUÑOZ WILMA PIEDAD,SI,1
