A1,A2,voto,valor
AGUIÑAGA VALLEJO PAOLA MARCELA,ZAMBRANO VALLE EDUARDO MAURICIO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,CADENA HUERTAS FRANCISCO JAVIER,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,PEÑA ONTANEDA ELIO GERMÁN,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,nan,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,REYES HIDALGO CRISTINA EUGENIA,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,AGUALSACA ZUÑA MARÍA CLEMENTINA,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,DONOSO CHIRIBOGA PATRICIO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,FLORES VÁSQUEZ FERNANDO PATRICIO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,GENDE CALAZACÓN ANGEL MESÍAS,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,OLIVO PALLO JAIME FERNANDO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,ROHON HERVAS CÉSAR EDUARDO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,TAIANO BASANTE VICENTE GIOVANNY,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,TERÁN SALCEDO RAMÓN FORTUNATO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,BONILLA LÓPEZ SEGUNDO FELIPE,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,LARREÁTEGUI FABARA MARÍA GABRIELA,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,VERA CALDERÓN SILVIA LORENA,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,MONTAÑO VALENCIA MAE,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,MORENO GUERRERO HENRY FREDY,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,PACHALA POMA LUIS ALBERTO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,PUANCHIR PAYASHÑA TITO PEDRO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,ALARCÓN GUILLÍN FREDY OSCAR,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,ALMEYDA JALIL VICENTE FERNANDO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,MARÍN LAVAYEN DENNIS GUSTAVO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,PAREDES TORRES WASHINGTON ARTURO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,ROMERO LOAYZA FRANCO SEGUNDO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,SUQUILANDA VALDIVIESO BYRON VINICIO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,VERA MENDOZA TANLLY JANELA,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,VILLAMAR JÁCOME PEDRO FABRICIO,SI,1
AGUIÑAGA VALLEJO PAOLA MARCELA,PADILLA SIERRA MAGGIE DOLORES,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,BUENDÍA HERDOÍZA MARÍA SOLEDAD,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CALLE VERZOZI HERMUY,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CÁRDENAS ESPINOZA JUAN JORGE,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CHALÁ CRUZ JOSÉ FRANKLIN,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,TORRES TORRES EURO IGNACIO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,DURÁN AGUILAR LILIANA ELIZABETH,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ALEAGA SANTOS RONNY XAVIER,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,GARCÍA GAIBOR CARMEN MERCEDES,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,GARCÍA POZO DIEGO OSWALDO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,HOLGUÍN NARANJO MARCELA PRISCILA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,LLORET VALDIVIESO JUAN CRISTÓBAL,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,MELO GARZÓN ESTEBAN ANDRÉS,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,PAREDES BENAVIDES LIDIA VICTORIA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,NARANJO ALVARADO PRISCILA AMAPOLA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,POMA HERRERA YOFRE MARTÍN,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SAMANIEGO MAIGUA FRANKLIN OMAR,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ALEMÁN MARMOL MÓNICA ROCÍO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SOLIZ CARRIÓN DORIS JOSEFINA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,VALLE PINARGOTE BAIRON LEONARDO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,VILLALVA MIRANDA LIRA DE LA PAZ,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,VITERI GUALINGA CARLOS ELOY,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,GUAMBA DÍAZ NANCY JEANNETH,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,LOOR ALCÍVAR LEXI LIDUVINA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ANDRADE MUÑOZ WILMA PIEDAD,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ALMEIDA ALARCÓN KAREM MICHELLE,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SARZOSA BENAVIDES JUAN CARLOS,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ASTUDILLO LOOR LINA GLORIA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,BURBANO MONTENEGRO FÉLIX FERNANDO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,AZUERO RODAS ELISEO ALEXIS,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CUCALÓN CAMACHO HENRY EDUARDO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SERRANO VITERI MERCEDES MARITZA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CALLEJAS BARONA FERNANDO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,GALLARDO CHEME CARLOS DAVID,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CARRIÓN MORENO CÉSAR ATAULFO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,YANDÚN POZO CÁSTULO RENÉ,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,HENRÍQUEZ JAIME PATRICIA IVONNE,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,OLLAGUE VALAREZO ZOILA PIEDAD,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CASTANIER JARAMILLO XAVIER HOMERO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CELI SANTOS GUILLERMO ALEJANDRO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CRUZ PROAÑO LUDOVICO ISRAEL,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CRUZ VACA JEANNINE DEL CISNE,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,MEDINA RAMÍREZ JOSÉ ALFREDO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ZAMBRANO VALLE EDUARDO MAURICIO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CADENA HUERTAS FRANCISCO JAVIER,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,PEÑA ONTANEDA ELIO GERMÁN,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,nan,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,REYES HIDALGO CRISTINA EUGENIA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,AGUALSACA ZUÑA MARÍA CLEMENTINA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,DONOSO CHIRIBOGA PATRICIO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,FLORES VÁSQUEZ FERNANDO PATRICIO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,GENDE CALAZACÓN ANGEL MESÍAS,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,OLIVO PALLO JAIME FERNANDO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ROHON HERVAS CÉSAR EDUARDO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,TAIANO BASANTE VICENTE GIOVANNY,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,TERÁN SALCEDO RAMÓN FORTUNATO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,BONILLA LÓPEZ SEGUNDO FELIPE,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,LARREÁTEGUI FABARA MARÍA GABRIELA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,VERA CALDERÓN SILVIA LORENA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,MONTAÑO VALENCIA MAE,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,MORENO GUERRERO HENRY FREDY,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,PACHALA POMA LUIS ALBERTO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,TELLO BENALCÁZAR RAÚL ESTUPIÑAN,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,PEÑAFIEL IZQUIERDO EDDY COLÓN,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,PUANCHIR PAYASHÑA TITO PEDRO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ALARCÓN GUILLÍN FREDY OSCAR,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ALMEYDA JALIL VICENTE FERNANDO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,MARÍN LAVAYEN DENNIS GUSTAVO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ESTUPIÑÁN ORTIZ BORIS EFRÉN,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,PALACIOS MUÑOZ JUAN SEBASTIÁN,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,PAREDES TORRES WASHINGTON ARTURO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,ROMERO LOAYZA FRANCO SEGUNDO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SIMBAÑA VILLARREAL ABDÓN MARCELO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,SUQUILANDA VALDIVIESO BYRON VINICIO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,VERA MENDOZA TANLLY JANELA,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,VILLAMAR JÁCOME PEDRO FABRICIO,SI,1
ARIAS FERNÁNDEZ VERÓNICA ELIZABETH,PADILLA SIERRA MAGGIE DOLORES,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CALLE VERZOZI HERMUY,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CÁRDENAS ESPINOZA JUAN JORGE,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CHALÁ CRUZ JOSÉ FRANKLIN,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,TORRES TORRES EURO IGNACIO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,DURÁN AGUILAR LILIANA ELIZABETH,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ALEAGA SANTOS RONNY XAVIER,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GARCÍA GAIBOR CARMEN MERCEDES,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GARCÍA POZO DIEGO OSWALDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GUEVARA VILLACRÉS VERÓNICA MARGARITA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,HOLGUÍN NARANJO MARCELA PRISCILA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,LLORET VALDIVIESO JUAN CRISTÓBAL,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,MELO GARZÓN ESTEBAN ANDRÉS,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,PAREDES BENAVIDES LIDIA VICTORIA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,NARANJO ALVARADO PRISCILA AMAPOLA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,POMA HERRERA YOFRE MARTÍN,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,PROAÑO CIFUENTES ROBERTH MAURICIO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,RIVADENEIRA BURBANO GABRIELA ALEJANDRA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,RIVADENEIRA BUSTOS CARMEN MERCEDES,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,SAMANIEGO MAIGUA FRANKLIN OMAR,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ALEMÁN MARMOL MÓNICA ROCÍO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,SOLIZ CARRIÓN DORIS JOSEFINA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,VALLE PINARGOTE BAIRON LEONARDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,VILLALVA MIRANDA LIRA DE LA PAZ,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,VITERI GUALINGA CARLOS ELOY,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GUAMBA DÍAZ NANCY JEANNETH,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,LOOR ALCÍVAR LEXI LIDUVINA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ANDRADE MUÑOZ WILMA PIEDAD,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ALMEIDA ALARCÓN KAREM MICHELLE,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,SARZOSA BENAVIDES JUAN CARLOS,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ASTUDILLO LOOR LINA GLORIA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,BURBANO MONTENEGRO FÉLIX FERNANDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,AZUERO RODAS ELISEO ALEXIS,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CUCALÓN CAMACHO HENRY EDUARDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,SERRANO VITERI MERCEDES MARITZA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CALLEJAS BARONA FERNANDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GALLARDO CHEME CARLOS DAVID,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CAMPOVERDE ROBLES EMILIO ABSALÓN,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CARRIÓN MORENO CÉSAR ATAULFO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,SINMALEZA SÁNCHEZ ÁNGEL RUPERTO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,YANDÚN POZO CÁSTULO RENÉ,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,HENRÍQUEZ JAIME PATRICIA IVONNE,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,OLLAGUE VALAREZO ZOILA PIEDAD,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CASTANIER JARAMILLO XAVIER HOMERO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CELI SANTOS GUILLERMO ALEJANDRO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CRUZ PROAÑO LUDOVICO ISRAEL,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CRUZ VACA JEANNINE DEL CISNE,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,MEDINA RAMÍREZ JOSÉ ALFREDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ZAMBRANO VALLE EDUARDO MAURICIO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CADENA HUERTAS FRANCISCO JAVIER,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,PEÑA ONTANEDA ELIO GERMÁN,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CAMPOVERDE GONZÁLEZ RAÚL FREDDY BOLÍVAR,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,nan,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,REYES HIDALGO CRISTINA EUGENIA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,AGUALSACA ZUÑA MARÍA CLEMENTINA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,DONOSO CHIRIBOGA PATRICIO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,FLORES VÁSQUEZ FERNANDO PATRICIO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GENDE CALAZACÓN ANGEL MESÍAS,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,GÓMEZ ALCÍVAR ROBERTO ANDRÉS,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,CANDELL SOTO JAIME ENRIQUE JIMMY,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,DUCHI GUAMÁN MARÍA ENCARNACIÓN,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,OLIVO PALLO JAIME FERNANDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,ROHON HERVAS CÉSAR EDUARDO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,TAIANO BASANTE VICENTE GIOVANNY,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,TERÁN SALCEDO RAMÓN FORTUNATO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,BONILLA LÓPEZ SEGUNDO FELIPE,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,LARREÁTEGUI FABARA MARÍA GABRIELA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,VERA CALDERÓN SILVIA LORENA,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,MONTAÑO VALENCIA MAE,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,MORENO GUERRERO HENRY FREDY,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,MUÑOZ ALARCÓN HÉCTOR PATRICIO,SI,1
BUENDÍA HERDOÍZA MARÍA SOLEDAD,PACHALA POMA LUIS ALBERTO,SI,1
